Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2020-07-01T07:07:00+00:00,,,54.088248,-0.891689,Male,over 34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,
Person search,2020-07-01T14:07:00+00:00,,,54.283384,-0.399481,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,False,
Person search,2020-07-01T14:07:00+00:00,,,54.283384,-0.399481,Male,18-24,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Person search,2020-07-01T14:07:00+00:00,,,54.283384,-0.399481,Male,25-34,Other ethnic group - Not stated,,Misuse of Drugs Act 1971 (section 23),Controlled drugs,,False,
Vehicle search,2020-07-01T18:07:00+00:00,,,54.091021,-1.395069,,over 34,,,,Controlled drugs,,,
Vehicle search,2020-07-01T18:07:00+00:00,,,54.091021,-1.395069,,over 34,,,,Controlled drugs,,,
Person search,2020-07-01T19:07:00+00:00,,,54.279794,-0.401924,Female,10-17,,,Police and Criminal Evidence Act 1984 (section 1),Offensive weapons,A no further action disposal,,
Person search,2020-07-01T20:07:00+00:00,,,53.788194,-1.083504,Male,10-17,,White,Police and Criminal Evidence Act 1984 (section 1),Articles for use in criminal damage,A no further action disposal,,
Person search,2020-07-01T21:07:00+00:00,,,54.004417,-1.073528,Male,18-24,,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2020-07-02T14:07:00+00:00,,,53.972636,-1.085348,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,
Person and Vehicle search,2020-07-02T15:07:00+00:00,,,53.802606,-1.364942,Male,18-24,,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person and Vehicle search,2020-07-02T15:07:00+00:00,,,53.802606,-1.364942,Female,25-34,,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person and Vehicle search,2020-07-02T15:07:00+00:00,,,53.802606,-1.364942,Male,25-34,,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person and Vehicle search,2020-07-02T15:07:00+00:00,,,53.802606,-1.364942,Male,25-34,,Black,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2020-07-02T17:07:29+00:00,,,53.972636,-1.085348,Male,,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,
Person search,2020-07-02T18:07:00+00:00,,,53.953584,-1.132883,Male,10-17,,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person and Vehicle search,2020-07-02T20:07:00+00:00,,,54.452756,-0.785066,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,A no further action disposal,,
Person and Vehicle search,2020-07-02T20:07:00+00:00,,,54.452756,-0.785066,Male,25-34,,White,Misuse of Drugs Act 1971 (section 23),Controlled drugs,Arrest,True,
Person search,2020-07-02T21:07:00+00:00,,,53.959127,-1.077078,Male,10-17,,White,Police and Criminal Evidence Act 1984 (section 1),Article for use in theft,A no further action disposal,,
Person search,2020-07-02T21:07:00+00:00,,,54.434071,-1.146403,Male,10-17,,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
Person and Vehicle search,2020-07-02T21:07:00+00:00,,,54.422782,-1.118695,Male,18-24,,White,Police and Criminal Evidence Act 1984 (section 1),Stolen goods,A no further action disposal,,
