Type,Date,Part of a policing operation,Policing operation,Latitude,Longitude,Gender,Age range,Self-defined ethnicity,Officer-defined ethnicity,Legislation,Object of search,Outcome,Outcome linked to object of search,Removal of more than just outer clothing
Person and Vehicle search,2020-12-01T01:00:00+00:00,False,,,,Male,10-17,,White,,Offensive weapons,,False,False
Person and Vehicle search,2020-12-01T01:10:00+00:00,False,,,,Male,over 34,White - Any other White background,White,,Article for use in theft,A no further action disposal,,False
Person and Vehicle search,2020-12-01T01:25:00+00:00,False,,,,Male,over 34,Other ethnic group - Not stated,Black,,Article for use in theft,Arrest,False,False
Person and Vehicle search,2020-12-01T01:45:00+00:00,False,,,,Male,over 34,Other ethnic group - Not stated,Black,,Controlled drugs,Penalty Notice for Disorder,True,False
Person and Vehicle search,2020-12-01T02:10:00+00:00,False,,,,Male,,Other ethnic group - Not stated,Asian,,Article for use in theft,,False,False
Person and Vehicle search,2020-12-01T02:10:00+00:00,False,,,,Male,18-24,Other ethnic group - Not stated,Asian,,Article for use in theft,,False,False
Person and Vehicle search,2020-12-01T02:10:00+00:00,False,,,,Male,18-24,Other ethnic group - Not stated,Asian,,Article for use in theft,,False,False
Person and Vehicle search,2020-12-01T02:10:00+00:00,False,,,,Male,,Other ethnic group - Not stated,Asian,,Article for use in theft,,False,False
Person and Vehicle search,2020-12-01T02:24:00+00:00,False,,,,Male,10-17,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,A no further action disposal,,False
Person and Vehicle search,2020-12-01T02:24:00+00:00,False,,,,Male,18-24,Black/African/Caribbean/Black British - Any other Black/African/Caribbean background,Black,,Stolen goods,A no further action disposal,,False
Person and Vehicle search,2020-12-01T02:30:00+00:00,False,,,,Male,18-24,White - English/Welsh/Scottish/Northern Irish/British,White,,Stolen goods,A no further action disposal,,False
Person and Vehicle search,2020-12-01T02:50:00+00:00,False,,,,Male,25-34,Other ethnic group - Not stated,Asian,,Article for use in theft,,False,False
