Crime ID,Month,Reported by,Falls within,Longitude,Latitude,Location,LSOA code,LSOA name,Outcome type
d043b068f199a20331cd3a79af5fd29be94e4dda3070436d25561e7998255ff9,2020-04,Gwent Police,Gwent Police,-3.029544,51.606718,On or near CROUCH CLOSE,W01001620,Newport 003D,Suspect charged
ace4fa2c6c8c72b3f72b224abed874f924ef0580d2ef5c37956f13312bf5fc54,2020-04,Gwent Police,Gwent Police,-3.244290,51.722815,On or near CHAPEL STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
fa823495eb8a163a0d28e099b023d41119411b6dcf2448d75a5c4d5918298ad1,2020-04,Gwent Police,Gwent Police,-2.676358,51.632509,On or near FAIRFIELD ROAD,W01001559,Monmouthshire 008A,Unable to prosecute suspect
5ab925966e2bd36009744a28dd787d0bd32e1c1f61c23f1a0b4bc1b79aa228fd,2020-04,Gwent Police,Gwent Police,-3.200862,51.659067,On or near ST MAELOG CLOSE,W01001402,Caerphilly 011B,Unable to prosecute suspect
345e3386eeeb40a1495420026615f2238489873667e2a581edb053a111e22cbc,2020-04,Gwent Police,Gwent Police,-2.942085,51.596536,On or near KIER HARDIE DRIVE,W01001665,Newport 008D,Unable to prosecute suspect
eb28ed78ffd2e894bfd03438b74eef2700b1431e4575f2af51305d5c99ee48d1,2020-04,Gwent Police,Gwent Police,-2.991815,51.584339,On or near EMLYN STREET,W01001687,Newport 014D,Unable to prosecute suspect
55ab05b986098db7440082d5ea000b0449e224ba33587106817f9a0f3dec8b0d,2020-04,Gwent Police,Gwent Police,-2.997898,51.597828,On or near AGINCOURT STREET,W01001681,Newport 006B,Unable to prosecute suspect
b38ef8e06730dadd5740c611c0aefdc39b0cfef79d98a85361896bac618b313d,2020-04,Gwent Police,Gwent Police,-2.959832,51.612470,On or near WESTGATE COURT,W01001628,Newport 001F,Unable to prosecute suspect
0fbc51ad7cfc9f6ae52360f2cdbab730f5ef6df2642db66ad78af3863130b4b7,2020-04,Gwent Police,Gwent Police,-3.223751,51.691353,On or near DYFFRYN STREET,W01001326,Caerphilly 003B,Unable to prosecute suspect
5593b5737809b354b323c2508897d441e51cb3257996e05182b2b8d6222fc229,2020-04,Gwent Police,Gwent Police,-3.179343,51.736154,On or near GRAIG TERRACE,W01001451,Blaenau Gwent 007B,Unable to prosecute suspect
0da359f0661f39190d64f45ce56c7dbdcc092e61520506e3e64a2f34e140af87,2020-04,Gwent Police,Gwent Police,-3.136621,51.681844,On or near LEWIS STREET,W01001464,Blaenau Gwent 009A,Unable to prosecute suspect
e0a0e54c56facf21eda6f08353c41b8635c54cd9a89815c3dbf12569a6d23e42,2020-04,Gwent Police,Gwent Police,-3.187911,51.655305,On or near COMMERCIAL STREET,W01001403,Caerphilly 011C,Local resolution
e9575de862d99562f3fc8e4a7cb4eb4499406b9704f087e270c225f4569f438b,2020-04,Gwent Police,Gwent Police,-2.758016,51.591558,On or near GREEN AVENUE,W01001551,Monmouthshire 010C,Unable to prosecute suspect
fb1a66412a1faa16626b2431064bf37f59f3a7e40d113d356debb7a2dff3e19d,2020-04,Gwent Police,Gwent Police,-3.207549,51.778344,On or near Police Station,W01001461,Blaenau Gwent 007F,Formal action is not in the public interest
c080d911b877c110845b8c9776b7b26e33a2c314b6700273fae2df1f4c90cdda,2020-04,Gwent Police,Gwent Police,-3.123770,51.637171,On or near UPPER TRIBUTE AVENUE,W01001327,Caerphilly 014A,Offender given a caution
9c115d567912ad8bb9062927eb9941bf6873756ef68062cbb16832986dfad144,2020-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Suspect charged
2606e608d8170debd6b4698fac496d8ed3ef02ea7fb9f96ae0202c57a5dd0118,2020-04,Gwent Police,Gwent Police,-3.031253,51.612053,On or near TONE SQUARE,W01001617,Newport 003A,Unable to prosecute suspect
f5eb38d3ff1dd59d299cc275c9662ac368f74add59a4827d5f3adf7881c6fa33,2020-04,Gwent Police,Gwent Police,-3.030875,51.579407,On or near AUCKLAND ROAD,W01001604,Newport 012D,Suspect charged
dcbe6035f7905ca9173ba015223261cd8b3b6bc40ad9fd5ce8519c7ddae53079,2020-04,Gwent Police,Gwent Police,-3.227904,51.712782,On or near Parking Area,W01001385,Caerphilly 002D,Unable to prosecute suspect
c6391890acf23a6dd41fbc3755ea692447785ff9566cd8d73e435b70631a48c3,2020-04,Gwent Police,Gwent Police,-2.991815,51.584339,On or near EMLYN STREET,W01001687,Newport 014D,Suspect charged
72edfdda64f744b96ad517eae5c1595e70eb2c73a91bf3498aa7508cc79bf9b0,2020-04,Gwent Police,Gwent Police,-2.998469,51.600836,On or near BRYNGLAS CRESCENT,W01001683,Newport 006D,Unable to prosecute suspect
298d7eeff407c85e40099cf1c35278b631d6fa05841e39485e7987c66e407e00,2020-04,Gwent Police,Gwent Police,-3.007415,51.616207,On or near Petrol Station,W01001651,Newport 002A,Unable to prosecute suspect
024987bf427090304376a1feb3067c076639359fbe383c1c20ebfc31f35002ec,2020-04,Gwent Police,Gwent Police,-3.225728,51.798728,On or near COEDCAE,W01001470,Blaenau Gwent 001D,Unable to prosecute suspect
da71ffb81222289323d831a2a8792d339d1d2eb59620e8e944fe6ed840b0d651,2020-04,Gwent Police,Gwent Police,-3.270708,51.593483,On or near ILAN ROAD,W01001330,Caerphilly 018A,Unable to prosecute suspect
26436c9cf8cde9de649e10e7ce380f52d06bd0d3a2b670850fbe4d32d1448ee7,2020-04,Gwent Police,Gwent Police,-3.046067,51.651449,On or near RAVENSCOURT,W01001503,Torfaen 009B,Unable to prosecute suspect
6d4c42c9fc8c0c543215d90692fb8e6171eee23325996f2f1b990376e4386cab,2020-04,Gwent Police,Gwent Police,-3.233400,51.688672,On or near PARK ROAD,W01001338,Caerphilly 004C,Unable to prosecute suspect
5f928705963e0ff77d0a6c0029f10d3c76fa87caa05062845d5825accd5c8176,2020-04,Gwent Police,Gwent Police,-2.985611,51.589804,On or near BEDFORD ROAD,W01001693,Newport 013E,Unable to prosecute suspect
b47b3e880fd4fd4a87f8324d7c1d4d8bf1517c575b8d34bc7756902f84a6974f,2020-04,Gwent Police,Gwent Police,-2.981496,51.589757,On or near LIVINGSTONE PLACE,W01001691,Newport 011D,Unable to prosecute suspect
48c1621460a005ec7df66f92b06a0fd4b10360a48de3c56ac1e87a2d754d4dbf,2020-04,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Unable to prosecute suspect
5d782f1aff38c083c9ad7c269bd560501b7c9f70dbf4816a2b2bdbf9e1318a2e,2020-04,Gwent Police,Gwent Police,-2.953535,51.586976,On or near ABERTHAW CIRCLE,W01001610,Newport 015C,Unable to prosecute suspect
9bc3275c0175780394c6ea3c3971505d48a7b8a25a887956df3bbb8d3287c4aa,2020-04,Gwent Police,Gwent Police,-2.909032,51.788980,On or near Sports/Recreation Area,W01001566,Monmouthshire 005A,Unable to prosecute suspect
05a3373daf1e35bfde390b527b896ad5d12c2cea42e40953694987a16cb944a4,2020-04,Gwent Police,Gwent Police,-3.037690,51.578925,On or near PARK VIEW,W01001671,Newport 016D,Unable to prosecute suspect
f3ef42822e3524d39e0bab2860bcb9938e3b37b92cff7c6b442310aa51f298d4,2020-04,Gwent Police,Gwent Police,-2.997443,51.588274,On or near Supermarket,W01001685,Newport 014B,Unable to prosecute suspect
4ec2c23461bbcb9a08cf2368994417c20dca016e457c16237abde47fd2c81db0,2020-04,Gwent Police,Gwent Police,-2.990531,51.585042,On or near Parking Area,W01001687,Newport 014D,Unable to prosecute suspect
f7e9b59d23e4fcc3db25cf993a375c65dc5a590d79867899e65100d5bbdc719c,2020-04,Gwent Police,Gwent Police,-3.097035,51.604173,On or near COMMERCIAL LANE,W01001412,Caerphilly 017B,Unable to prosecute suspect
e6e34ddf28b797f301cab5a119905a7c36c6e601c82a5374e0dd3844ba7ffc71,2020-04,Gwent Police,Gwent Police,-3.052755,51.711713,On or near STRYD SIOR,W01001529,Torfaen 003B,Unable to prosecute suspect
4f204b686a47cb0ccbd91bab9c757f5c61e88a270a4b971ec332a89ada3a1a64,2020-04,Gwent Police,Gwent Police,-3.002860,51.652662,On or near TURNPIKE ROAD,W01001507,Torfaen 008D,Unable to prosecute suspect
e03f7b03afed11412a34848e413f470888bb37049603c6862bd7df8ef3f13abb,2020-04,Gwent Police,Gwent Police,-2.769794,51.611955,On or near POUND LANE,W01001542,Monmouthshire 009A,Suspect charged
254ad06a953a2c2c1ffb5af6fce6ef79bdaa4f4d1a3227002c684c88ea7ac8f4,2020-04,Gwent Police,Gwent Police,-3.083032,51.607324,On or near ELM DRIVE,W01001408,Caerphilly 016B,Unable to prosecute suspect
9a6253ec3009f7ad11af74bebf177829967ef0e65d76feec5f8607b89ab0888e,2020-04,Gwent Police,Gwent Police,-2.973003,51.602362,On or near BADMINTON ROAD,W01001678,Newport 005D,Unable to prosecute suspect
6f50f96984452d0abdfb4b9f07a24f7bb3afc907b7865b80e7d2149e8b2b426a,2020-04,Gwent Police,Gwent Police,-3.256059,51.743658,On or near BARKLEY STREET,W01001374,Caerphilly 001A,Unable to prosecute suspect
dd9de041db1c8e84b89174ff5c2518f8f3fcc1acb5fe8395b48eb39ebe8346c2,2020-04,Gwent Police,Gwent Police,-3.018019,51.825122,On or near Parking Area,W01001580,Monmouthshire 002E,Offender given a caution
eac55ba5a2e9b244fc81b22b0edf4821fb3d20bbb0923a546382176d51313c50,2020-04,Gwent Police,Gwent Police,-3.023973,51.612611,On or near PLYM WALK,W01001622,Newport 003F,Unable to prosecute suspect
d1e8127dd741f8d589941b79a0228f992eb702b787586793bdc0ea9afbff0973,2020-04,Gwent Police,Gwent Police,-3.260864,51.790309,On or near PEN-Y-BONT,W01001474,Blaenau Gwent 003C,Offender given a caution
c872d1ad30c3b005470c355645f84b04d46844324fa3c33ccf8bdd4979965470,2020-04,Gwent Police,Gwent Police,-2.995268,51.589803,On or near A4042,W01001685,Newport 014B,Suspect charged
18b41528f1a9a22395ff39a78624bd7bd2d518faa06c8ad472dc48a0e131a155,2020-04,Gwent Police,Gwent Police,-3.195391,51.594535,On or near BRYN GLAS,W01001341,Caerphilly 020B,Unable to prosecute suspect
4f1dfbcc50342a095f6dbc81e4e2cee1c7010eea3ef3607d6c9b314c4db9a3b5,2020-04,Gwent Police,Gwent Police,-2.987910,51.591295,On or near Petrol Station,W01001693,Newport 013E,Unable to prosecute suspect
6d5eef46bca2ec259319529f71c1a19418f91bf5f7626ece46c0aa9e253b1a22,2020-04,Gwent Police,Gwent Police,-3.040868,51.643429,On or near TON ROAD,W01001498,Torfaen 011B,Unable to prosecute suspect
239610b212e223219b2bfc0a0ea91cbbef448957801a1f7870a784958b4a3736,2020-04,Gwent Police,Gwent Police,-3.220102,51.573348,On or near CARDIFF ROAD,W01001424,Caerphilly 024C,Unable to prosecute suspect
5556f02c72f2a39545d2c82225f9471df642034500c6fb32e832b2a5e03d8610,2020-04,Gwent Police,Gwent Police,-3.181825,51.652507,On or near WOODLAND ROAD,W01001401,Caerphilly 011A,Offender given a caution
3e680ae04110e36819f30431c145791f828b875260b42908e225886475b281f4,2020-04,Gwent Police,Gwent Police,-3.195391,51.594535,On or near BRYN GLAS,W01001341,Caerphilly 020B,Unable to prosecute suspect
19178f0d70177853109b99cec1527576f341aa896591bba37fb2c96e981feba7,2020-04,Gwent Police,Gwent Police,-2.992917,51.579950,On or near HERBERT WALK,W01001662,Newport 018D,Unable to prosecute suspect
0ea49913dc603401db587e52999e14f5536d646138f2f4c120e2306f3600596b,2020-04,Gwent Police,Gwent Police,-3.130898,51.744129,On or near UPPER GWASTAD TERRACE,W01001454,Blaenau Gwent 008E,Unable to prosecute suspect
7e845010d8c5eeb64a80efcf32cbe08ab606afea3dd4759e1ba77dcd7c336688,2020-04,Gwent Police,Gwent Police,-3.138704,51.595917,On or near COMMERCIAL ROAD,W01001342,Caerphilly 021A,Suspect charged
26874186c810b9d6d26683b7af3678dbb5f0ee2fbf8753bb634861d5686c2c2a,2020-04,Gwent Police,Gwent Police,-3.223705,51.792014,On or near Petrol Station,W01001438,Blaenau Gwent 004A,Formal action is not in the public interest
ae1eee84b506f6c9fe3d1dd0884104306a76d82609b5c52d336043cc16ec0beb,2020-04,Gwent Police,Gwent Police,-3.244290,51.722815,On or near CHAPEL STREET,W01001384,Caerphilly 002C,Unable to prosecute suspect
a0db70130e23071574c1659fb9d9ddec031152d94bda69acf3f3717ff78299dd,2020-04,Gwent Police,Gwent Police,-3.211880,51.673736,On or near TYNYCOED CRESCENT,W01001352,Caerphilly 007A,Unable to prosecute suspect
9611002349e94198cf8160eca8f83b4d4a5532d016839bb505efc49037a2fdc8,2020-04,Gwent Police,Gwent Police,-3.162548,51.760572,On or near GLAN EBBW,W01001445,Blaenau Gwent 005C,Unable to prosecute suspect
1327dc9b33e95e58fe214323f99c600c63f1eb547b98b93a7e2515a4f10354ef,2020-04,Gwent Police,Gwent Police,-2.995458,51.587284,On or near Shopping Area,W01001687,Newport 014D,Unable to prosecute suspect
fe08d5c28f9e192549e7ac7a3434103763f654ed894815fa1ce1525c0d24a651,2020-04,Gwent Police,Gwent Police,-2.839087,51.555624,On or near SOUTH ROW,W01001649,Newport 004D,Unable to prosecute suspect
70a5340595e417746ea4c9944f14004a72eeb519ecdaff0322cdd10535dee605,2020-04,Gwent Police,Gwent Police,-3.229162,51.690281,On or near Nightclub,W01001338,Caerphilly 004C,Unable to prosecute suspect
c207bbc8fd8446bb3b8fda3a0dd7bc48e861edb9f606642dab20eae7df190686,2020-04,Gwent Police,Gwent Police,-2.982372,51.600252,On or near ORCHARD GARDENS,W01001680,Newport 007E,Suspect charged
8681ee36083b2251a65735f659bc5703f4ee8b1336ae7d14c50df263383c30bf,2020-04,Gwent Police,Gwent Police,-3.215838,51.666565,On or near FAIR VIEW,W01001388,Caerphilly 007D,Offender given penalty notice
4d6c139649149b313e8ea61ee37dee544f32e1def7fd918ec0ed541c51cf39bc,2020-04,Gwent Police,Gwent Police,-2.956608,51.591707,On or near HATHERLEIGH,W01001608,Newport 008B,Unable to prosecute suspect
d43b0e45e1cdeca57b55b43e19b452245323ca07bd18fe80d9f48c2b12725807,2020-04,Gwent Police,Gwent Police,-3.129428,51.656116,On or near BROOK STREET,W01001328,Caerphilly 014B,Unable to prosecute suspect
d5e9df66f71e17912cefb0a1736ce35c991f06a3085086551d0623a943f7bac6,2020-04,Gwent Police,Gwent Police,-3.127444,51.675773,On or near GLANSHON COURT,W01001381,Caerphilly 010B,Unable to prosecute suspect
7332d3ca21363f118c8e0edefa1897eae7ca7529b351ad06de3c8a24238edc60,2020-04,Gwent Police,Gwent Police,-3.162084,51.659466,On or near TON-Y-PISTYLL ROAD,W01001380,Caerphilly 010A,Unable to prosecute suspect
8164ad9079f6ba9ee981f21151e990dd12b43e29703f247d5be29ea0f6c93983,2020-04,Gwent Police,Gwent Police,-3.230014,51.687574,On or near Bus/Coach Station,W01001337,Caerphilly 004B,Unable to prosecute suspect
7388b6c29d9a4fbae1aeb392211c59445041c98a0da4cc9177f0086694b29fdf,2020-04,Gwent Police,Gwent Police,-3.245139,51.778464,On or near CHURCH STREET,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
2bdd3509939e8976a782fbdc94f11264ed07551bfbf8bc7fd52554dc270e5342,2020-04,Gwent Police,Gwent Police,-2.899449,51.705191,On or near MONMOUTH ROAD,W01001597,Monmouthshire 006F,Unable to prosecute suspect
e7e8eca02137336a64126a54f0be3536cbb47fa0587ea2b8b632b78ea34e430f,2020-04,Gwent Police,Gwent Police,-3.207015,51.581567,On or near COED PWLL,W01001421,Caerphilly 022E,Unable to prosecute suspect
8c7cbab7960d57deb9ac7d94152d6218a6251021fb086ae529cc39bdca9de349,2020-04,Gwent Police,Gwent Police,-2.946264,51.584373,On or near BRITTEN CLOSE,W01001609,Newport 015B,Formal action is not in the public interest
e407107c145071b1347dd2563d97add43777e587bb10e5c8d241054943bb0ad2,2020-04,Gwent Police,Gwent Police,-3.024722,51.663182,On or near TERAS BROOKLAND,W01001520,Torfaen 007B,Unable to prosecute suspect
c9ed0f4582d7330599f942a4542c99355bbf3acd18c3d4ee7077c6243b8387fa,2020-04,Gwent Police,Gwent Police,-3.005573,51.591676,On or near SORREL DRIVE,W01001601,Newport 006A,Unable to prosecute suspect
bdf811369a25ea232bdd58c1e583b07942ad6c9eee1b99001f3b63661b882ee1,2020-04,Gwent Police,Gwent Police,-3.125732,51.618980,On or near WAUNFAWR ROAD,W01001354,Caerphilly 014D,Unable to prosecute suspect
221c057e5366a1a9e2c617d1ce8426822a72143e6ce456f48733f07e386f9735,2020-04,Gwent Police,Gwent Police,-3.211668,51.783840,On or near VALLEY ROAD,W01001458,Blaenau Gwent 004E,Unable to prosecute suspect
0c263d0025d5efe294ae7bb817b9b20d389cbb421f04060daa38dda2a4dde6ef,2020-04,Gwent Police,Gwent Police,-2.999671,51.596375,On or near CANAL STREET,W01001681,Newport 006B,Unable to prosecute suspect
17f438ff8de91de6c0c808e0267c21b227993640cffcccf5b3864a465b45d263,2020-04,Gwent Police,Gwent Police,-3.265459,51.712024,On or near Sports/Recreation Area,W01001360,Caerphilly 002A,Unable to prosecute suspect
bc965c595cff836dfef2eb2e21d18585cff4743467e1bef12ac85f428ef5f357,2020-04,Gwent Police,Gwent Police,-3.210729,51.672867,On or near PENYBRYN AVENUE,W01001352,Caerphilly 007A,Suspect charged
df4f93560d0b6d60ec17d983f19393cc98e4dc50d121b1df6d3649a05d6a056f,2020-04,Gwent Police,Gwent Police,-3.049663,51.598744,On or near CROESLLANFRO GARDENS,W01001669,Newport 009A,Unable to prosecute suspect
466678ac40a175de35c15962f781ef8a5a4bed07b6792fe0eef2acc7b29cc45d,2020-04,Gwent Police,Gwent Police,-3.200292,51.672479,On or near PLEASANT VIEW,W01001347,Caerphilly 005C,Unable to prosecute suspect
09c1a5c467a8888c967692955b781e7d1a6e50f66acbf2dc065ca2977a7351c8,2020-04,Gwent Police,Gwent Police,-3.035665,51.606628,On or near CHELMER CLOSE,W01001620,Newport 003D,Unable to prosecute suspect
652fecc8a0088f3504cf7d4c7059875d9b6610ad9ca2f48f714691d8b336d15d,2020-04,Gwent Police,Gwent Police,-2.993638,51.595158,On or near WHEELER STREET,W01001681,Newport 006B,Unable to prosecute suspect
0996aada7ab998a11b2a0727200fc0f227d004183ab2087fbfe9f50aed698e35,2020-04,Gwent Police,Gwent Police,-3.172799,51.803296,On or near BRONHAFOD,W01001446,Blaenau Gwent 002A,Unable to prosecute suspect
62d1f713fb7452b8f0ff396a1aa9611ec17101e56963caaf69ff65ea2fdab55e,2020-04,Gwent Police,Gwent Police,-3.194412,51.592423,On or near PARK AVENUE,W01001344,Caerphilly 020C,Unable to prosecute suspect
29768a689ad98d434f322022a19ceb250273ef42a3df995083e378e3cb6da054,2020-04,Gwent Police,Gwent Police,-3.095575,51.604088,On or near COMMERCIAL STREET,W01001412,Caerphilly 017B,Unable to prosecute suspect
dcaf82620fa653657b6f6cd43c5b757e447c8d8930dd319be42e999113ef73ef,2020-04,Gwent Police,Gwent Police,-3.224276,51.780985,On or near LLYS ONNEN,W01001457,Blaenau Gwent 004D,Unable to prosecute suspect
2a2b8d7f0afaec6dc2e24a0fa869cf31edae5ad45e1bfc6956263938a41b00fd,2020-04,Gwent Police,Gwent Police,-3.241396,51.778872,On or near PRINCESS COURT,W01001475,Blaenau Gwent 003D,Unable to prosecute suspect
4562b9d1bc890022dc5a0f24cfa2fc7995c52355d651460071046ba6d9ae55ef,2020-04,Gwent Police,Gwent Police,-2.993638,51.595158,On or near WHEELER STREET,W01001681,Newport 006B,Unable to prosecute suspect
acbd0d283675e9ff77172b9cb916ad43bb8dd671f1a608f4bcf8c82e386afa85,2020-04,Gwent Police,Gwent Police,-3.220867,51.792718,On or near A4047,W01001438,Blaenau Gwent 004A,Unable to prosecute suspect
a7657de717cda42c20b6f5dfb08e1da3e2cf1c2028567842879bd192402d9e9b,2020-04,Gwent Police,Gwent Police,-3.200292,51.672479,On or near PLEASANT VIEW,W01001347,Caerphilly 005C,Unable to prosecute suspect
700611b0bc0c766d2824a1d452e8b6e154e76f06256b97f399628ed08db643e1,2020-04,Gwent Police,Gwent Police,-3.244695,51.657963,On or near EAST ROAD,W01001418,Caerphilly 008E,Offender given a caution
0ed3d71bbab9a860287971dc0bcee6a82a61f4ebd3f5747ed47b575e5ea83021,2020-04,Gwent Police,Gwent Police,-2.995820,51.589969,On or near Pedestrian Subway,W01001685,Newport 014B,Unable to prosecute suspect
385249532a57f4c4bc1b6e7f69fc48c2f14b5c258cf2256f8f55d2e25ee91f65,2020-04,Gwent Police,Gwent Police,-3.228709,51.652197,On or near BRYN AWEL,W01001364,Caerphilly 012B,Unable to prosecute suspect
dabf7babdb44dc77771eb9d299bda9f1d766d266b2a7cf8579677a16d814bdcb,2020-04,Gwent Police,Gwent Police,-3.228709,51.652197,On or near BRYN AWEL,W01001364,Caerphilly 012B,Unable to prosecute suspect
e644503bb3986b0ebd2e83f8203e7142fa053545a7c8ea2bf6a4deb93db76917,2020-04,Gwent Police,Gwent Police,-3.228709,51.652197,On or near BRYN AWEL,W01001364,Caerphilly 012B,Unable to prosecute suspect
f7a8d7b1d92878c5360cd0c8f0f97b7a778347d97c47dd7dcf8146f7efa2528b,2020-04,Gwent Police,Gwent Police,-3.228709,51.652197,On or near BRYN AWEL,W01001364,Caerphilly 012B,Unable to prosecute suspect
cb0ecc62383e47342b429cd63ecb2c76f8d061523d946080222f2620ddfcebf0,2020-04,Gwent Police,Gwent Police,-2.995231,51.588779,On or near UPPER DOCK STREET,W01001685,Newport 014B,Suspect charged
65100d951c21093fb19de7a657c94e8b54f33a0ad1fac00460f930c9eb9a062f,2020-04,Gwent Police,Gwent Police,-3.031430,51.612177,On or near TONE ROAD,W01001617,Newport 003A,Unable to prosecute suspect
0fe2a845c3ce52c3ce33bc215b7158bd1d562de52d6f1cc8f1a1d045adea0979,2020-04,Gwent Police,Gwent Police,-3.281429,51.755712,On or near DUFFRYN VIEW,W01001375,Caerphilly 001B,Unable to prosecute suspect
2d221396acb94a2c2310ad1775ebc3f9c0ff6cd2eedafff6b21cf918734dc29d,2020-04,Gwent Police,Gwent Police,-2.969689,51.627045,On or near BARNFIELD,W01001509,Torfaen 013D,Unable to prosecute suspect
61ed7d1bb631410447a93c2f374b1fea4de7bceb8040c8462e355fef60e89d36,2020-04,Gwent Police,Gwent Police,-3.230252,51.692086,On or near Parking Area,W01001338,Caerphilly 004C,Unable to prosecute suspect
10b0248b3c8d289fdc1d03fc915ac858825f49ff87178aeb686172f289f56c6a,2020-04,Gwent Police,Gwent Police,-3.058179,51.643931,On or near SAFFRON COURT,W01001499,Torfaen 011C,Unable to prosecute suspect
7e6a76fa980a0ad655bcdd95912819272dc462ba11ef1d1e08bffbaa151e4afe,2020-04,Gwent Police,Gwent Police,-3.010752,51.576579,On or near NEW PASTURES,W01001629,Newport 017A,Unable to prosecute suspect
5282f902a81bc9333030ddca5ab21d02c98f5241dae675359097b2645485a504,2020-04,Gwent Police,Gwent Police,-3.208227,51.804772,On or near GORSEDD CLOSE,W01001441,Blaenau Gwent 001B,Unable to prosecute suspect
f856503394e64ddac75cab559f986f1f9ed00b5b7c78ca8e9ef33365883b29ac,2020-04,Gwent Police,Gwent Police,-3.008959,51.830073,On or near CROESONEN ROAD,W01001909,Monmouthshire 002F,Unable to prosecute suspect
d49b69b13690f1791e435dc950169bb924d78510aebc979bd51612dec8e6c56e,2020-04,Gwent Police,Gwent Police,-3.222593,51.667708,On or near BONT CLOSE,W01001387,Caerphilly 007C,Unable to prosecute suspect
a18daf6ec794f8e908da743ee3d2a210f50d97dbbe21f78134318716f1fa8dc6,2020-04,Gwent Police,Gwent Police,-2.992140,51.586683,On or near KINGSWAY,W01001687,Newport 014D,Unable to prosecute suspect
60aeaad8a8a22d7a84424b4e566c83becaa6b0fb617d2a9b37619ce92e0def5d,2020-04,Gwent Police,Gwent Police,-3.013793,51.572516,On or near Pedestrian Subway,W01001630,Newport 017B,Unable to prosecute suspect
8d944bf502d4ee6ef6a8fdd738a643338135d7f7dfc953dc929982f4e1ee0995,2020-04,Gwent Police,Gwent Police,-2.959370,51.589185,On or near LAWRENCE HILL,W01001608,Newport 008B,Unable to prosecute suspect
05f7be62602e3f321dc4a3312c2df72768affbe4a9ee264f178732b6a2cb2137,2020-04,Gwent Police,Gwent Police,-3.018342,51.608811,On or near BETTWS CLOSE,W01001618,Newport 003B,Unable to prosecute suspect
99c75fb0fe6a107faad41b26811eed97412a24bc571424fa1dc0d33ada568271,2020-04,Gwent Police,Gwent Police,-3.030768,51.665188,On or near Park/Open Space,W01001520,Torfaen 007B,Unable to prosecute suspect
11bb820a0d133e200b13061761c199d9ddc049b4f83a9e6fdbdaff15d3e6b1ef,2020-04,Gwent Police,Gwent Police,-3.235627,51.585522,On or near BRYN TEG,W01001393,Caerphilly 019D,Unable to prosecute suspect
604f41bb0b8799c56f39fe4b760b5f9730d81e13e282356ba606d02dfe990463,2020-04,Gwent Police,Gwent Police,-3.009155,51.613908,On or near RUSSELL DRIVE,W01001652,Newport 002B,Unable to prosecute suspect
33f3292600ba61089e440bcc9be7621a8a0d7fd1ad55b61f620bd227c7b9b919,2020-04,Gwent Police,Gwent Police,-2.968906,51.575368,On or near CORPORATION ROAD,W01001647,Newport 015F,Unable to prosecute suspect
edf99f446640de7dd843545c199822ccbfc7940e34f11a8bfbc5fb543ebffe93,2020-04,Gwent Police,Gwent Police,-3.009226,51.572177,On or near Supermarket,W01001629,Newport 017A,Unable to prosecute suspect
6fdc9863ee8cc851c3ffa6b8fa911b98c63635851e2129f88723700657555825,2020-04,Gwent Police,Gwent Police,-2.672781,51.626119,On or near AUST CRESCENT,W01001593,Monmouthshire 008E,Unable to prosecute suspect
b4d19f37109f44c55662bc0ccb8f50716e1c85509420c5725cfb0eb1869e6ff4,2020-04,Gwent Police,Gwent Police,-3.000557,51.584165,On or near ST WOOLOS ROAD,W01001685,Newport 014B,Unable to prosecute suspect
6696734b176fc571807d4c9643556644d3c5b5db4809412131238ad6ddc5e2d8,2020-04,Gwent Police,Gwent Police,-3.245139,51.778464,On or near CHURCH STREET,W01001481,Blaenau Gwent 006E,Unable to prosecute suspect
90fe542a7ea8b98e6724c2fca528e51f90028db80df3c51362322f8694cc3259,2020-04,Gwent Police,Gwent Police,-3.228960,51.689231,On or near HANBURY ROAD,W01001338,Caerphilly 004C,Unable to prosecute suspect
cdf1da2f8ba488df365cef057f5e3207c1c8730c67dc22ade3b7c8b06a5b5964,2020-04,Gwent Police,Gwent Police,-3.252245,51.662280,On or near HEOL-Y-WAUN,W01001418,Caerphilly 008E,Unable to prosecute suspect
10106dca3db3380e1e366ff0905d573c0a258d68844338ac9e4135e9401ff131,2020-04,Gwent Police,Gwent Police,-3.219436,51.697665,On or near PANTYFID ROAD,W01001325,Caerphilly 003A,Unable to prosecute suspect
4aa248fb7d8550bea8934918f2dea9f95ec5120282b24902b0ec45bcaee8aa0e,2020-04,Gwent Police,Gwent Police,-3.000557,51.584165,On or near ST WOOLOS ROAD,W01001685,Newport 014B,Unable to prosecute suspect
7e39879ffb8b5f97528a85feb6f4eb6eb63c075d9164a984857413e9e96c14c4,2020-04,Gwent Police,Gwent Police,-3.021635,51.558654,On or near SANDPIPER WAY,W01001689,Newport 019D,Unable to prosecute suspect
7fc912789d0c3efb5079823f5a2ecc9e846c7fc5c1d8c13d29f34946de114c69,2020-04,Gwent Police,Gwent Police,-3.248828,51.723046,On or near RAILWAY TERRACE,W01001386,Caerphilly 002E,Unable to prosecute suspect
